;Дата;Время;Цена до;Цена после;Разница в долларах;Дельта в процентах;Текст новости
44;2022-10-04;14:29:11;120.959999;120.910004;-0.0;-0.0;"EXCLUSIVE: Top 10 Stocks Searched On Benzinga Pro In September: Where Do Tesla, Apple, Bed Bath & Beyond Rank?
"
45;2022-10-04;13:36:32;120.959999;120.910004;-0.0;-0.0;"10 Consumer Discretionary Stocks With Whale Alerts In Today's Session
"
46;2022-10-04;12:51:27;122.589996;120.959999;-1.6;-1.3;"Amazon Is JPMorgan's Top Pick In The Internet Space By A 'Wide Margin': Here's Why The Analysts Are So Bullish
"
47;2022-10-04;11:23:24;121.800003;122.740700; 0.9; 0.7;"Why Amazon Shares Are Rising
"
48;2022-10-03;13:38:15;115.219902;116.489998; 1.2; 1.1;"Over 20% Of The S&P 500 Is Made Up Of 5 Stocks, Let's Talk About Them! Apple, Microsoft, Google, Amazon And Tesla!
"
49;2022-10-03;14:49:15;116.489998;116.529999; 0.0; 0.0;"UPS' Risks Building Into 2023 Prompt 32% Price Target Cut By This Analyst
"
50;2022-10-03;14:36:33;116.489998;116.529999; 0.0; 0.0;"What's Going On With Amazon Stock Today
"
51;2022-10-03;14:36:10;116.489998;116.529999; 0.0; 0.0;"Tesla To Rally Around 43%? Plus This Analyst Predicts $157 For Amazon
"
52;2022-10-03;10:31:15;114.235001;115.095497; 0.8; 0.7;"$100 Invested In Amazon.com 5 Years Ago Would Be Worth This Much Today
"
53;2022-09-30;13:35:07;115.809998;114.885002;-0.9;-0.7;"$1000 Invested In This Stock 10 Years Ago Would Be Worth $9,000 Today
"
54;2022-09-30;12:23:10;116.410004;115.904999;-0.5;-0.4;"Oops! One Customer's Drone-Delivered Food Order Crashes, Causing Mass Blackout
"
55;2022-09-29;14:21:44;114.222099;113.610001;-0.6;-0.5;"Amazon Loudly Backs Cannabis Legalization, But Silently Bans Weed Grinders
"
56;2022-09-29;13:41:13;114.222099;113.610001;-0.6;-0.5;"10 Consumer Discretionary Stocks Whale Activity In Today's Session
"
57;2022-09-29;12:54:44;114.595001;114.222099;-0.3;-0.3;"Apple Braces For Second Faceoff Over Upcoming Union Election
"
58;2022-09-29;12:28:06;114.150002;114.595001; 0.4; 0.3;"Amazon Is This Analyst's Top Pick: Devices, Prime And This Service Are Reasons Why
"
59;2022-09-29;11:42:37;114.150002;114.595001; 0.4; 0.3;"Did Drake Make A Bad Bet? If These NFL Teams Win In Week 4, The Rapper Scores $2M
"
60;2022-09-29;11:35:43;114.150002;114.595001; 0.4; 0.3;"Why Amazon Shares Are Diving
"
61;2022-09-28;14:19:50;117.379997;117.510101; 0.1; 0.1;"What's Going On With Amazon Stock Today
"
62;2022-09-28;13:47:58;117.379997;117.510101; 0.1; 0.1;"Amazon Introduces Bedside Sleep Tracker, First Kindle That Can Write And More: What You Need To Know
"
63;2022-09-28;13:47:23;117.379997;117.510101; 0.1; 0.1;"10 Consumer Discretionary Stocks With Whale Alerts In Today's Session
"
64;2022-09-28;12:59:06;116.985001;117.379997; 0.3; 0.3;"RBC Capital Cuts Rivian Price Target By 17%
"
65;2022-09-27;15:02:59;113.809998;114.159698; 0.3; 0.3;"Why Amazon Shares Are Volatile Today
"
66;2022-09-27;13:38:21;113.699997;113.809998; 0.1; 0.0;"10 Consumer Discretionary Stocks With Whale Alerts In Today's Session
"
67;2022-09-27;10:55:46;115.470001;114.860001;-0.6;-0.5;"Oprah Waves Goodbye To AppleTV+: Is It A Big Loss For The Streamer?
"
68;2022-09-26;10:58:49;116.959999;115.230003;-1.7;-1.4;"The Jeff Bezos-Backed Real Estate Company Is On A Buying Spree For Single-Family Homes
"
69;2022-09-26;14:06:08;115.449997;115.220001;-0.2;-0.1;"10 Consumer Discretionary Stocks Whale Activity In Today's Session
"
70;2022-09-26;12:34:03;115.080002;115.449997; 0.3; 0.3;"Surging Rates and Dollar Worries Set the Stage for a Volatile Week
"
71;2022-09-26;12:05:38;115.230003;115.080002;-0.1;-0.1;"Cut The BS Out Of Skincare? Meet The Clean Skincare Brand That's Banned 1,500 Harmful Ingredients From Its Products
"
72;2022-09-26;10:58:49;116.959999;115.230003;-1.7;-1.4;"The Jeff Bezos-Backed Real Estate Company Is On A Buying Spree For Single-Family Homes
"
73;2022-09-26;10:44:17;116.959999;115.230003;-1.7;-1.4;"Amazon.com Whale Trades For September 26
"
